date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:55:49	224878/224878	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202017%2005:00:46%20GMT	https://creativegigs.net/html/gullu/images/home/2.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/2.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:55:49	27062/27062	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202017%2004:04:26%20GMT	https://creativegigs.net/html/gullu/images/home/sign.png	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/sign.png	(from https://creativegigs.net/html/gullu/index.html)
00:55:52	297080/297080	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202017%2004:12:38%20GMT	https://creativegigs.net/html/gullu/images/portfolio/1.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/portfolio/1.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:55:53	99445/99445	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202017%2004:13:02%20GMT	https://creativegigs.net/html/gullu/images/portfolio/2.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/portfolio/2.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:55:55	151959/151959	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202017%2004:13:46%20GMT	https://creativegigs.net/html/gullu/images/portfolio/3.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/portfolio/3.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:55:56	64859/64859	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Sep%202017%2004:14:16%20GMT	https://creativegigs.net/html/gullu/images/portfolio/4.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/portfolio/4.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:55:58	95783/95783	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202017%2000:55:02%20GMT	https://creativegigs.net/html/gullu/images/home/shape-2.png	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/shape-2.png	(from https://creativegigs.net/html/gullu/index.html)
00:56:00	4538/4538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202017%2001:37:50%20GMT	https://creativegigs.net/html/gullu/images/home/3.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/3.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:56:01	173129/173129	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202017%2002:22:24%20GMT	https://creativegigs.net/html/gullu/images/home/5.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/5.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:56:01	4640/4640	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202017%2002:00:22%20GMT	https://creativegigs.net/html/gullu/images/home/4.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/4.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:56:03	3652/3652	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202017%2005:02:22%20GMT	https://creativegigs.net/html/gullu/images/home/6.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/6.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:56:04	4577/4577	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202017%2005:06:48%20GMT	https://creativegigs.net/html/gullu/images/home/7.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/7.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:56:06	4148/4148	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202017%2005:07:18%20GMT	https://creativegigs.net/html/gullu/images/home/8.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/8.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:56:07	4383/4383	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202017%2005:07:48%20GMT	https://creativegigs.net/html/gullu/images/home/9.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/9.jpg	(from https://creativegigs.net/html/gullu/index.html)
00:56:10	85667/85667	---M--	200	added ('OK')	application/javascript	date:Thu,%2009%20Feb%202017%2003:26:00%20GMT	https://creativegigs.net/html/gullu/vendor/jquery.2.2.3.min.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/jquery.2.2.3.min.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:11	64377/64377	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Feb%202016%2022:18:50%20GMT	https://creativegigs.net/html/gullu/vendor/bootstrap-select/dist/js/bootstrap-select.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/bootstrap-select/dist/js/bootstrap-select.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:13	36816/36816	---M--	200	added ('OK')	application/javascript	date:Tue,%2016%20Jun%202015%2021:12:50%20GMT	https://creativegigs.net/html/gullu/vendor/bootstrap/bootstrap.min.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/bootstrap/bootstrap.min.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:16	114620/114620	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20Jun%202015%2012:26:22%20GMT	https://creativegigs.net/html/gullu/vendor/Camera-master/scripts/jquery.mobile.customized.min.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/Camera-master/scripts/jquery.mobile.customized.min.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:16	8097/8097	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20Jun%202015%2012:26:22%20GMT	https://creativegigs.net/html/gullu/vendor/Camera-master/scripts/jquery.easing.1.3.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/Camera-master/scripts/jquery.easing.1.3.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:18	40692/40692	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20Jun%202015%2012:26:22%20GMT	https://creativegigs.net/html/gullu/vendor/Camera-master/scripts/camera.min.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/Camera-master/scripts/camera.min.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:22	519/519	---M--	200	added ('OK')	application/javascript	date:Thu,%2020%20Jul%202017%2017:26:48%20GMT	https://creativegigs.net/html/gullu/vendor/bootstrap-mega-menu/js/menu.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/bootstrap-mega-menu/js/menu.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:24	8415/8415	---M--	200	added ('OK')	application/javascript	date:Thu,%2019%20May%202016%2014:56:06%20GMT	https://creativegigs.net/html/gullu/vendor/WOW-master/dist/wow.min.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/WOW-master/dist/wow.min.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:26	40401/40401	---M--	200	added ('OK')	application/javascript	date:Fri,%2027%20Jun%202014%2006:51:42%20GMT	https://creativegigs.net/html/gullu/vendor/owl-carousel/owl.carousel.min.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/owl-carousel/owl.carousel.min.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:27	1478/1478	---M--	200	added ('OK')	application/javascript	date:Mon,%2004%20Jan%202016%2009:50:48%20GMT	https://creativegigs.net/html/gullu/vendor/jquery.appear.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/jquery.appear.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:29	3466/3466	---M--	200	added ('OK')	application/javascript	date:Thu,%2028%20May%202015%2017:26:18%20GMT	https://creativegigs.net/html/gullu/vendor/jquery.countTo.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/jquery.countTo.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:35	10504/10504	---M--	200	added ('OK')	application/javascript	date:Sun,%2015%20Apr%202018%2000:50:02%20GMT	https://creativegigs.net/html/gullu/js/theme.js	E:/Web/creativegigs/creativegigs.net/html/gullu/js/theme.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:35	45500/45500	---M--	200	added ('OK')	application/javascript	date:Sat,%2025%20Mar%202017%2012:56:08%20GMT	https://creativegigs.net/html/gullu/vendor/fancybox/dist/jquery.fancybox.min.js	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/fancybox/dist/jquery.fancybox.min.js	(from https://creativegigs.net/html/gullu/index.html)
00:56:38	147430/147430	---M--	200	added ('OK')	text/css	date:Fri,%2010%20Jun%202016%2006:19:48%20GMT	https://creativegigs.net/html/gullu/vendor/bootstrap/bootstrap.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/bootstrap/bootstrap.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:39	7478/7478	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Aug%202016%2022:41:24%20GMT	https://creativegigs.net/html/gullu/vendor/bootstrap-select/dist/css/bootstrap-select.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/bootstrap-select/dist/css/bootstrap-select.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:41	26395/26395	---M--	200	added ('OK')	text/css	date:Sun,%2010%20Sep%202017%2004:03:58%20GMT	https://creativegigs.net/html/gullu/vendor/Camera-master/css/camera.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/Camera-master/css/camera.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:42	5799/5799	---M--	200	added ('OK')	text/css	date:Fri,%2013%20Apr%202018%2006:32:38%20GMT	https://creativegigs.net/html/gullu/vendor/bootstrap-mega-menu/css/menu.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/bootstrap-mega-menu/css/menu.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:44	28758/28758	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Apr%202016%2000:39:36%20GMT	https://creativegigs.net/html/gullu/fonts/font-awesome/css/font-awesome.min.css	E:/Web/creativegigs/creativegigs.net/html/gullu/fonts/font-awesome/css/font-awesome.min.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:46	4614/4614	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Mar%202016%2000:38:22%20GMT	https://creativegigs.net/html/gullu/vendor/owl-carousel/owl.carousel.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/owl-carousel/owl.carousel.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:47	1142/1142	---M--	200	added ('OK')	text/css	date:Tue,%2029%20Mar%202016%2022:29:10%20GMT	https://creativegigs.net/html/gullu/vendor/owl-carousel/owl.theme.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/owl-carousel/owl.theme.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:50	57095/57095	---M--	200	added ('OK')	text/css	date:Thu,%2019%20May%202016%2014:56:06%20GMT	https://creativegigs.net/html/gullu/vendor/WOW-master/css/libs/animate.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/WOW-master/css/libs/animate.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:50	4180/4180	---M--	200	added ('OK')	text/css	date:Sat,%2016%20Sep%202017%2006:00:22%20GMT	https://creativegigs.net/html/gullu/vendor/hover.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/hover.css	(from https://creativegigs.net/html/gullu/css/style.css)
